Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
pMEDICI+,MCAC_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_0,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_0,100,0,-1.0,3,RANDOM,
ACTS,MCAC_0,0,182,249997.0,2,,
PICT w SEEDS,MCAC_0,0,0,-1.0,3,,
PICT,MCAC_0,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_0,0,0,-1.0,3,,
ACTS,MCAC_0,100,0,-1.0,3,,
pMEDICI+,MCAC_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_0,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_0,100,0,-1.0,3,RANDOM,
ACTS,MCAC_0,0,182,257311.0,2,,
PICT w SEEDS,MCAC_0,0,0,-1.0,3,,
PICT,MCAC_0,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_0,0,0,-1.0,3,,
ACTS,MCAC_0,100,0,-1.0,3,,
pMEDICI+,MCAC_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_0,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_0,100,0,-1.0,3,RANDOM,
ACTS,MCAC_0,0,182,259231.0,2,,
PICT w SEEDS,MCAC_0,0,0,-1.0,3,,
PICT,MCAC_0,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_0,0,0,-1.0,3,,
ACTS,MCAC_0,100,0,-1.0,3,,
pMEDICI+,MCAC_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_0,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_0,100,0,-1.0,3,RANDOM,
ACTS,MCAC_1,0,226,8759.0,2,,
PICT w SEEDS,MCAC_1,0,0,-1.0,3,,
PICT,MCAC_1,100,0,36.0,3,,
ACTS w SEEDS,MCAC_1,0,0,-1.0,3,,
ACTS,MCAC_1,100,0,-1.0,3,,
pMEDICI+,MCAC_1,0,2935,85326.0,3,AS_DECLARED,
pMEDICI,MCAC_1,100,2908,71453.0,3,AS_DECLARED,
pMEDICI+,MCAC_1,0,2639,60397.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_1,100,2641,57190.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_1,0,3010,58775.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_1,100,3006,70928.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_1,0,2959,73714.0,3,RANDOM,
pMEDICI,MCAC_1,100,2838,45510.0,3,RANDOM,
ACTS,MCAC_1,0,226,6707.0,2,,
PICT w SEEDS,MCAC_1,0,0,-1.0,3,,
PICT,MCAC_1,100,0,110.0,3,,
ACTS w SEEDS,MCAC_1,0,0,-1.0,3,,
ACTS,MCAC_1,100,0,-1.0,3,,
pMEDICI+,MCAC_1,0,2911,82381.0,3,AS_DECLARED,
pMEDICI,MCAC_1,100,2915,70522.0,3,AS_DECLARED,
pMEDICI+,MCAC_1,0,2640,61859.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_1,100,2644,60807.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_1,0,3014,63045.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_1,100,3021,67674.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_1,0,2684,65919.0,3,RANDOM,
pMEDICI,MCAC_1,100,3094,67661.0,3,RANDOM,
ACTS,MCAC_1,0,226,6566.0,2,,
PICT w SEEDS,MCAC_1,0,0,-1.0,3,,
PICT,MCAC_1,100,0,108.0,3,,
ACTS w SEEDS,MCAC_1,0,0,-1.0,3,,
ACTS,MCAC_1,100,0,-1.0,3,,
pMEDICI+,MCAC_1,0,2901,85342.0,3,AS_DECLARED,
pMEDICI,MCAC_1,100,2903,70260.0,3,AS_DECLARED,
pMEDICI+,MCAC_1,0,2643,58662.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_1,100,2636,54469.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_1,0,3024,60366.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_1,100,3027,61350.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_1,0,2944,64637.0,3,RANDOM,
pMEDICI,MCAC_1,100,3053,58746.0,3,RANDOM,
ACTS,MCAC_1,0,226,5965.0,2,,
PICT w SEEDS,MCAC_1,0,0,-1.0,3,,
PICT,MCAC_1,100,0,90.0,3,,
ACTS w SEEDS,MCAC_1,0,0,-1.0,3,,
ACTS,MCAC_1,100,0,-1.0,3,,
pMEDICI+,MCAC_1,0,2901,83174.0,3,AS_DECLARED,
pMEDICI,MCAC_1,100,2935,68718.0,3,AS_DECLARED,
pMEDICI+,MCAC_1,0,2633,60012.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_1,100,2636,56953.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_1,0,3019,62571.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_1,100,3023,61761.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_1,0,2679,61567.0,3,RANDOM,
pMEDICI,MCAC_1,100,2869,63908.0,3,RANDOM,
ACTS,MCAC_1,0,226,5868.0,2,,
PICT w SEEDS,MCAC_1,0,0,-1.0,3,,
PICT,MCAC_1,100,0,94.0,3,,
ACTS w SEEDS,MCAC_1,0,0,-1.0,3,,
ACTS,MCAC_1,100,0,-1.0,3,,
pMEDICI+,MCAC_1,0,2914,75633.0,3,AS_DECLARED,
pMEDICI,MCAC_1,100,2913,69583.0,3,AS_DECLARED,
pMEDICI+,MCAC_1,0,2640,57212.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_1,100,2642,56590.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_1,0,3025,61000.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_1,100,3013,68036.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_1,0,2660,38306.0,3,RANDOM,
pMEDICI,MCAC_1,100,2989,52399.0,3,RANDOM, 
ACTS,MCAC_2,0,74,6022.0,2,,
PICT w SEEDS,MCAC_2,0,0,-1.0,3,,
PICT,MCAC_2,100,0,30.0,3,,
ACTS w SEEDS,MCAC_2,0,146,73987.0,3,,
ACTS,MCAC_2,100,146,73595.0,3,,
pMEDICI+,MCAC_2,0,152,827.0,3,AS_DECLARED,
pMEDICI,MCAC_2,100,150,1031.0,3,AS_DECLARED,
pMEDICI+,MCAC_2,0,148,1069.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_2,100,148,1088.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_2,0,155,1041.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_2,100,145,1445.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_2,0,156,631.0,3,RANDOM,
pMEDICI,MCAC_2,100,148,984.0,3,RANDOM,
ACTS,MCAC_2,0,74,4226.0,2,,
PICT w SEEDS,MCAC_2,0,0,-1.0,3,,
PICT,MCAC_2,100,0,99.0,3,,
ACTS w SEEDS,MCAC_2,0,146,74310.0,3,,
ACTS,MCAC_2,100,146,74251.0,3,,
pMEDICI+,MCAC_2,0,151,713.0,3,AS_DECLARED,
pMEDICI,MCAC_2,100,148,952.0,3,AS_DECLARED,
pMEDICI+,MCAC_2,0,148,1034.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_2,100,146,1044.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_2,0,156,916.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_2,100,144,1425.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_2,0,148,1033.0,3,RANDOM,
pMEDICI,MCAC_2,100,154,1103.0,3,RANDOM,
ACTS,MCAC_2,0,74,4321.0,2,,
PICT w SEEDS,MCAC_2,0,0,-1.0,3,,
PICT,MCAC_2,100,0,100.0,3,,
ACTS w SEEDS,MCAC_2,0,146,74646.0,3,,
ACTS,MCAC_2,100,146,74082.0,3,,
pMEDICI+,MCAC_2,0,154,704.0,3,AS_DECLARED,
pMEDICI,MCAC_2,100,148,964.0,3,AS_DECLARED,
pMEDICI+,MCAC_2,0,148,1029.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_2,100,151,1137.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_2,0,155,973.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_2,100,145,1424.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_2,0,155,1192.0,3,RANDOM,
pMEDICI,MCAC_2,100,152,1293.0,3,RANDOM,
ACTS,MCAC_2,0,74,4218.0,2,,
PICT w SEEDS,MCAC_2,0,0,-1.0,3,,
PICT,MCAC_2,100,0,96.0,3,,
ACTS w SEEDS,MCAC_2,0,146,73450.0,3,,
ACTS,MCAC_2,100,146,73983.0,3,,
pMEDICI+,MCAC_2,0,154,720.0,3,AS_DECLARED,
pMEDICI,MCAC_2,100,148,954.0,3,AS_DECLARED,
pMEDICI+,MCAC_2,0,148,1028.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_2,100,148,1022.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_2,0,156,921.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_2,100,144,1419.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_2,0,155,1058.0,3,RANDOM,
pMEDICI,MCAC_2,100,144,983.0,3,RANDOM,
ACTS,MCAC_2,0,74,4324.0,2,,
PICT w SEEDS,MCAC_2,0,0,-1.0,3,,
PICT,MCAC_2,100,0,91.0,3,,
ACTS w SEEDS,MCAC_2,0,146,75380.0,3,,
ACTS,MCAC_2,100,146,73804.0,3,,
pMEDICI+,MCAC_2,0,154,710.0,3,AS_DECLARED,
pMEDICI,MCAC_2,100,147,975.0,3,AS_DECLARED,
pMEDICI+,MCAC_2,0,148,1028.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_2,100,148,1118.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_2,0,155,912.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_2,100,145,1410.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_2,0,155,1166.0,3,RANDOM,
pMEDICI,MCAC_2,100,144,927.0,3,RANDOM,
ACTS,MCAC_3,0,121,237.0,2,,
PICT w SEEDS,MCAC_3,0,121,58.0,3,,
PICT,MCAC_3,100,121,47.0,3,,
ACTS w SEEDS,MCAC_3,0,849,63.0,3,,
ACTS,MCAC_3,100,849,55.0,3,,
pMEDICI+,MCAC_3,0,946,972.0,3,AS_DECLARED,
pMEDICI,MCAC_3,100,938,1034.0,3,AS_DECLARED,
pMEDICI+,MCAC_3,0,893,792.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_3,100,897,1130.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_3,0,996,512.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_3,100,968,683.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_3,0,968,598.0,3,RANDOM,
pMEDICI,MCAC_3,100,958,843.0,3,RANDOM,
ACTS,MCAC_3,0,121,18.0,2,,
PICT w SEEDS,MCAC_3,0,121,52.0,3,,
PICT,MCAC_3,100,121,37.0,3,,
ACTS w SEEDS,MCAC_3,0,849,36.0,3,,
ACTS,MCAC_3,100,849,26.0,3,,
pMEDICI+,MCAC_3,0,954,729.0,3,AS_DECLARED,
pMEDICI,MCAC_3,100,936,916.0,3,AS_DECLARED,
pMEDICI+,MCAC_3,0,887,780.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_3,100,884,1043.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_3,0,984,492.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_3,100,977,682.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_3,0,959,493.0,3,RANDOM,
pMEDICI,MCAC_3,100,960,977.0,3,RANDOM,
ACTS,MCAC_3,0,121,11.0,2,,
PICT w SEEDS,MCAC_3,0,121,41.0,3,,
PICT,MCAC_3,100,121,40.0,3,,
ACTS w SEEDS,MCAC_3,0,849,30.0,3,,
ACTS,MCAC_3,100,849,19.0,3,,
pMEDICI+,MCAC_3,0,950,743.0,3,AS_DECLARED,
pMEDICI,MCAC_3,100,948,926.0,3,AS_DECLARED,
pMEDICI+,MCAC_3,0,903,807.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_3,100,892,1067.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_3,0,1003,498.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_3,100,976,670.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_3,0,963,679.0,3,RANDOM,
pMEDICI,MCAC_3,100,951,797.0,3,RANDOM,
ACTS,MCAC_3,0,121,10.0,2,,
PICT w SEEDS,MCAC_3,0,121,39.0,3,,
PICT,MCAC_3,100,121,43.0,3,,
ACTS w SEEDS,MCAC_3,0,849,19.0,3,,
ACTS,MCAC_3,100,849,20.0,3,,
pMEDICI+,MCAC_3,0,951,741.0,3,AS_DECLARED,
pMEDICI,MCAC_3,100,944,912.0,3,AS_DECLARED,
pMEDICI+,MCAC_3,0,904,795.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_3,100,902,1067.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_3,0,984,487.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_3,100,989,682.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_3,0,1035,698.0,3,RANDOM,
pMEDICI,MCAC_3,100,917,641.0,3,RANDOM,
ACTS,MCAC_3,0,121,8.0,2,,
PICT w SEEDS,MCAC_3,0,121,39.0,3,,
PICT,MCAC_3,100,121,35.0,3,,
ACTS w SEEDS,MCAC_3,0,849,14.0,3,,
ACTS,MCAC_3,100,849,13.0,3,,
pMEDICI+,MCAC_3,0,931,742.0,3,AS_DECLARED,
pMEDICI,MCAC_3,100,940,915.0,3,AS_DECLARED,
pMEDICI+,MCAC_3,0,899,798.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_3,100,894,1059.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_3,0,995,510.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_3,100,973,672.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_3,0,948,513.0,3,RANDOM,
pMEDICI,MCAC_3,100,933,948.0,3,RANDOM,
ACTS,MCAC_4,0,213,21673.0,2,,
PICT w SEEDS,MCAC_4,0,0,-1.0,3,,
PICT,MCAC_4,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_4,0,0,-1.0,3,,
ACTS,MCAC_4,100,0,-1.0,3,,
pMEDICI+,MCAC_4,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_4,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_4,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_4,100,0,-1.0,3,RANDOM,
ACTS,MCAC_4,0,213,17952.0,2,,
PICT w SEEDS,MCAC_4,0,0,-1.0,3,,
PICT,MCAC_4,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_4,0,0,-1.0,3,,
ACTS,MCAC_4,100,0,-1.0,3,,
pMEDICI+,MCAC_4,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_4,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_4,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_4,100,0,-1.0,3,RANDOM,
ACTS,MCAC_4,0,213,17565.0,2,,
PICT w SEEDS,MCAC_4,0,0,-1.0,3,,
PICT,MCAC_4,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_4,0,0,-1.0,3,,
ACTS,MCAC_4,100,0,-1.0,3,,
pMEDICI+,MCAC_4,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_4,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_4,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_4,100,0,-1.0,3,RANDOM,
ACTS,MCAC_4,0,213,27133.0,2,,
PICT w SEEDS,MCAC_4,0,0,-1.0,3,,
PICT,MCAC_4,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_4,0,0,-1.0,3,,
ACTS,MCAC_4,100,0,-1.0,3,,
pMEDICI+,MCAC_4,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_4,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_4,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_4,100,0,-1.0,3,RANDOM,
ACTS,MCAC_4,0,213,24664.0,2,,
PICT w SEEDS,MCAC_4,0,0,-1.0,3,,
PICT,MCAC_4,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_4,0,0,-1.0,3,,
ACTS,MCAC_4,100,0,-1.0,3,,
pMEDICI+,MCAC_4,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_4,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_4,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_4,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_4,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_4,100,0,-1.0,3,RANDOM,
ACTS,MCAC_5,0,160,7647.0,2,,
PICT w SEEDS,MCAC_5,0,160,312.0,3,,
PICT,MCAC_5,100,235,37971.0,3,,
ACTS w SEEDS,MCAC_5,0,789,135099.0,3,,
ACTS,MCAC_5,100,789,134114.0,3,,
pMEDICI+,MCAC_5,0,809,2280.0,3,AS_DECLARED,
pMEDICI,MCAC_5,100,804,2173.0,3,AS_DECLARED,
pMEDICI+,MCAC_5,0,812,1209.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_5,100,803,1330.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_5,0,806,2807.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_5,100,796,3156.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_5,0,808,2320.0,3,RANDOM,
pMEDICI,MCAC_5,100,786,2522.0,3,RANDOM,
ACTS,MCAC_5,0,173,12.0,2,,
PICT w SEEDS,MCAC_5,0,236,44643.0,3,,
PICT,MCAC_5,100,235,44718.0,3,,
ACTS w SEEDS,MCAC_5,0,789,133184.0,3,,
ACTS,MCAC_5,100,789,138185.0,3,,
pMEDICI+,MCAC_5,0,803,2253.0,3,AS_DECLARED,
pMEDICI,MCAC_5,100,799,2197.0,3,AS_DECLARED,
pMEDICI+,MCAC_5,0,803,2859.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_5,100,803,1546.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_5,0,805,3461.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_5,100,804,3039.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_5,0,805,3664.0,3,RANDOM,
pMEDICI,MCAC_5,100,803,1829.0,3,RANDOM,
ACTS,MCAC_5,0,173,6.0,2,,
PICT w SEEDS,MCAC_5,0,236,38544.0,3,,
PICT,MCAC_5,100,235,43064.0,3,,
ACTS w SEEDS,MCAC_5,0,789,104962.0,3,,
ACTS,MCAC_5,100,789,108319.0,3,,
pMEDICI+,MCAC_5,0,803,2153.0,3,AS_DECLARED,
pMEDICI,MCAC_5,100,805,2099.0,3,AS_DECLARED,
pMEDICI+,MCAC_5,0,800,2750.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_5,100,799,1220.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_5,0,808,3414.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_5,100,799,2957.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_5,0,786,3850.0,3,RANDOM,
pMEDICI,MCAC_5,100,808,1213.0,3,RANDOM,
ACTS,MCAC_5,0,173,6.0,2,,
PICT w SEEDS,MCAC_5,0,236,37263.0,3,,
PICT,MCAC_5,100,235,43052.0,3,,
ACTS w SEEDS,MCAC_5,0,789,107919.0,3,,
ACTS,MCAC_5,100,789,109441.0,3,,
pMEDICI+,MCAC_5,0,796,2101.0,3,AS_DECLARED,
pMEDICI,MCAC_5,100,799,1958.0,3,AS_DECLARED,
pMEDICI+,MCAC_5,0,802,2714.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_5,100,799,1199.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_5,0,802,3440.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_5,100,798,2985.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_5,0,795,3386.0,3,RANDOM,
pMEDICI,MCAC_5,100,800,2133.0,3,RANDOM,
ACTS,MCAC_5,0,173,6.0,2,,
PICT w SEEDS,MCAC_5,0,236,42729.0,3,,
PICT,MCAC_5,100,235,36248.0,3,,
ACTS w SEEDS,MCAC_5,0,789,108815.0,3,,
ACTS,MCAC_5,100,789,108465.0,3,,
pMEDICI+,MCAC_5,0,803,2288.0,3,AS_DECLARED,
pMEDICI,MCAC_5,100,804,1971.0,3,AS_DECLARED,
pMEDICI+,MCAC_5,0,804,2698.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_5,100,803,1207.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_5,0,798,3403.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_5,100,802,2961.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_5,0,808,2343.0,3,RANDOM,
pMEDICI,MCAC_5,100,796,2074.0,3,RANDOM,
ACTS,MCAC_6,0,174,35372.0,2,,
PICT w SEEDS,MCAC_6,0,0,-1.0,3,,
PICT,MCAC_6,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_6,0,0,-1.0,3,,
ACTS,MCAC_6,100,0,-1.0,3,,
pMEDICI+,MCAC_6,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_6,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_6,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_6,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_6,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_6,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_6,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_6,100,0,-1.0,3,RANDOM,
ACTS,MCAC_6,0,174,32829.0,2,,
PICT w SEEDS,MCAC_6,0,0,-1.0,3,,
PICT,MCAC_6,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_6,0,0,-1.0,3,,
ACTS,MCAC_6,100,0,-1.0,3,,
pMEDICI+,MCAC_6,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_6,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_6,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_6,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_6,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_6,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_6,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_6,100,0,-1.0,3,RANDOM,
ACTS,MCAC_6,0,174,32515.0,2,,
PICT w SEEDS,MCAC_6,0,0,-1.0,3,,
PICT,MCAC_6,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_6,0,0,-1.0,3,,
ACTS,MCAC_6,100,0,-1.0,3,,
pMEDICI+,MCAC_6,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_6,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_6,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_6,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_6,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
