Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
PICT,BOOLC_6,100,15,27.0,3,,
ACTS w SEEDS,BOOLC_6,0,13,6.0,3,,
ACTS,BOOLC_6,100,13,6.0,3,,
pMEDICI+,BOOLC_6,0,20,2.0,3,AS_DECLARED,
pMEDICI,BOOLC_6,100,16,13.0,3,AS_DECLARED,
pMEDICI+,BOOLC_6,0,20,1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_6,100,19,12.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_6,0,19,1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_6,100,18,11.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_6,0,19,2.0,3,RANDOM,
pMEDICI,BOOLC_6,100,17,11.0,3,RANDOM,
ACTS,BOOLC_6,0,8,4.0,2,,
PICT w SEEDS,BOOLC_6,0,18,27.0,3,,
PICT,BOOLC_6,100,15,27.0,3,,
ACTS w SEEDS,BOOLC_6,0,13,5.0,3,,
ACTS,BOOLC_6,100,13,5.0,3,,
pMEDICI+,BOOLC_6,0,18,1.0,3,AS_DECLARED,
pMEDICI,BOOLC_6,100,18,11.0,3,AS_DECLARED,
pMEDICI+,BOOLC_6,0,19,1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_6,100,18,12.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_6,0,17,6.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_6,100,20,11.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_6,0,17,2.0,3,RANDOM,
pMEDICI,BOOLC_6,100,19,11.0,3,RANDOM,
ACTS,BOOLC_6,0,8,4.0,2,,
PICT w SEEDS,BOOLC_6,0,18,27.0,3,,
PICT,BOOLC_6,100,15,27.0,3,,
ACTS w SEEDS,BOOLC_6,0,13,6.0,3,,
ACTS,BOOLC_6,100,13,6.0,3,,
pMEDICI+,BOOLC_6,0,17,2.0,3,AS_DECLARED,
pMEDICI,BOOLC_6,100,18,11.0,3,AS_DECLARED,
pMEDICI+,BOOLC_6,0,19,1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_6,100,17,12.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_6,0,19,2.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_6,100,16,12.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_6,0,17,2.0,3,RANDOM,
pMEDICI,BOOLC_6,100,16,11.0,3,RANDOM,
ACTS,BOOLC_6,0,8,4.0,2,,
PICT w SEEDS,BOOLC_6,0,18,27.0,3,,
PICT,BOOLC_6,100,15,28.0,3,,
ACTS w SEEDS,BOOLC_6,0,13,6.0,3,,
ACTS,BOOLC_6,100,13,6.0,3,,
pMEDICI+,BOOLC_6,0,18,1.0,3,AS_DECLARED,
pMEDICI,BOOLC_6,100,19,10.0,3,AS_DECLARED,
pMEDICI+,BOOLC_6,0,18,1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_6,100,19,11.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_6,0,17,1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_6,100,18,11.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_6,0,17,2.0,3,RANDOM,
pMEDICI,BOOLC_6,100,19,11.0,3,RANDOM,
ACTS,BOOLC_7,0,10,1.0,2,,
PICT w SEEDS,BOOLC_7,0,23,35.0,3,,
PICT,BOOLC_7,100,22,32.0,3,,
ACTS w SEEDS,BOOLC_7,0,22,1.0,3,,
ACTS,BOOLC_7,100,22,2.0,3,,
pMEDICI+,BOOLC_7,0,24,4.0,3,AS_DECLARED,
pMEDICI,BOOLC_7,100,27,15.0,3,AS_DECLARED,
pMEDICI+,BOOLC_7,0,28,4.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_7,100,25,14.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_7,0,27,4.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_7,100,27,14.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_7,0,28,5.0,3,RANDOM,
pMEDICI,BOOLC_7,100,26,14.0,3,RANDOM,
ACTS,BOOLC_7,0,10,1.0,2,,
PICT w SEEDS,BOOLC_7,0,23,30.0,3,,
PICT,BOOLC_7,100,22,29.0,3,,
ACTS w SEEDS,BOOLC_7,0,22,1.0,3,,
ACTS,BOOLC_7,100,22,1.0,3,,
pMEDICI+,BOOLC_7,0,26,4.0,3,AS_DECLARED,
pMEDICI,BOOLC_7,100,27,15.0,3,AS_DECLARED,
pMEDICI+,BOOLC_7,0,27,4.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_7,100,26,18.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_7,0,27,4.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_7,100,26,15.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_7,0,26,4.0,3,RANDOM,
pMEDICI,BOOLC_7,100,25,15.0,3,RANDOM,
ACTS,BOOLC_7,0,10,1.0,2,,
PICT w SEEDS,BOOLC_7,0,23,28.0,3,,
PICT,BOOLC_7,100,22,28.0,3,,
ACTS w SEEDS,BOOLC_7,0,22,1.0,3,,
ACTS,BOOLC_7,100,22,1.0,3,,
pMEDICI+,BOOLC_7,0,26,4.0,3,AS_DECLARED,
pMEDICI,BOOLC_7,100,27,14.0,3,AS_DECLARED,
pMEDICI+,BOOLC_7,0,28,4.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_7,100,28,14.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_7,0,25,4.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_7,100,28,15.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_7,0,27,4.0,3,RANDOM,
pMEDICI,BOOLC_7,100,28,17.0,3,RANDOM,
ACTS,BOOLC_7,0,10,0.0,2,,
PICT w SEEDS,BOOLC_7,0,23,30.0,3,,
PICT,BOOLC_7,100,22,30.0,3,,
ACTS w SEEDS,BOOLC_7,0,22,1.0,3,,
ACTS,BOOLC_7,100,22,1.0,3,,
pMEDICI+,BOOLC_7,0,26,4.0,3,AS_DECLARED,
pMEDICI,BOOLC_7,100,28,16.0,3,AS_DECLARED,
pMEDICI+,BOOLC_7,0,25,4.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_7,100,25,15.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_7,0,27,5.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_7,100,30,16.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_7,0,26,4.0,3,RANDOM,
pMEDICI,BOOLC_7,100,26,15.0,3,RANDOM,
ACTS,BOOLC_7,0,10,1.0,2,,
PICT w SEEDS,BOOLC_7,0,23,28.0,3,,
PICT,BOOLC_7,100,22,28.0,3,,
ACTS w SEEDS,BOOLC_7,0,22,1.0,3,,
ACTS,BOOLC_7,100,22,1.0,3,,
pMEDICI+,BOOLC_7,0,25,4.0,3,AS_DECLARED,
pMEDICI,BOOLC_7,100,27,13.0,3,AS_DECLARED,
pMEDICI+,BOOLC_7,0,27,4.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_7,100,26,15.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_7,0,26,4.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_7,100,28,16.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_7,0,26,4.0,3,RANDOM,
pMEDICI,BOOLC_7,100,26,14.0,3,RANDOM,
ACTS,BOOLC_8,0,11,953.0,2,,
PICT w SEEDS,BOOLC_8,0,0,-1.0,3,,
PICT,BOOLC_8,100,0,-1.0,3,,
ACTS w SEEDS,BOOLC_8,0,28,10673.0,3,,
ACTS,BOOLC_8,100,28,10718.0,3,,
pMEDICI+,BOOLC_8,0,27,105.0,3,AS_DECLARED,
pMEDICI,BOOLC_8,100,26,127.0,3,AS_DECLARED,
pMEDICI+,BOOLC_8,0,26,114.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_8,100,28,131.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_8,0,25,113.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_8,100,27,124.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_8,0,28,123.0,3,RANDOM,
pMEDICI,BOOLC_8,100,29,135.0,3,RANDOM,
ACTS,BOOLC_8,0,11,905.0,2,,
PICT w SEEDS,BOOLC_8,0,0,-1.0,3,,
PICT,BOOLC_8,100,0,-1.0,3,,
ACTS w SEEDS,BOOLC_8,0,28,10835.0,3,,
ACTS,BOOLC_8,100,28,10673.0,3,,
pMEDICI+,BOOLC_8,0,25,101.0,3,AS_DECLARED,
pMEDICI,BOOLC_8,100,27,131.0,3,AS_DECLARED,
pMEDICI+,BOOLC_8,0,27,103.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_8,100,27,129.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_8,0,25,109.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_8,100,27,131.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_8,0,26,97.0,3,RANDOM,
pMEDICI,BOOLC_8,100,26,124.0,3,RANDOM,
ACTS,BOOLC_8,0,11,909.0,2,,
PICT w SEEDS,BOOLC_8,0,0,-1.0,3,,
PICT,BOOLC_8,100,0,-1.0,3,,
ACTS w SEEDS,BOOLC_8,0,28,10691.0,3,,
ACTS,BOOLC_8,100,28,10696.0,3,,
pMEDICI+,BOOLC_8,0,26,103.0,3,AS_DECLARED,
pMEDICI,BOOLC_8,100,27,118.0,3,AS_DECLARED,
pMEDICI+,BOOLC_8,0,25,105.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_8,100,27,126.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_8,0,25,108.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_8,100,25,123.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_8,0,26,111.0,3,RANDOM,
pMEDICI,BOOLC_8,100,26,118.0,3,RANDOM,
ACTS,BOOLC_8,0,11,915.0,2,,
PICT w SEEDS,BOOLC_8,0,0,-1.0,3,,
PICT,BOOLC_8,100,0,-1.0,3,,
ACTS w SEEDS,BOOLC_8,0,28,10688.0,3,,
ACTS,BOOLC_8,100,28,10706.0,3,,
pMEDICI+,BOOLC_8,0,26,105.0,3,AS_DECLARED,
pMEDICI,BOOLC_8,100,26,131.0,3,AS_DECLARED,
pMEDICI+,BOOLC_8,0,27,108.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_8,100,28,122.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_8,0,26,107.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_8,100,26,133.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_8,0,27,101.0,3,RANDOM,
pMEDICI,BOOLC_8,100,28,122.0,3,RANDOM,
ACTS,BOOLC_8,0,11,920.0,2,,
PICT w SEEDS,BOOLC_8,0,0,-1.0,3,,
PICT,BOOLC_8,100,0,-1.0,3,,
ACTS w SEEDS,BOOLC_8,0,28,10670.0,3,,
ACTS,BOOLC_8,100,28,10710.0,3,,
pMEDICI+,BOOLC_8,0,26,99.0,3,AS_DECLARED,
pMEDICI,BOOLC_8,100,27,123.0,3,AS_DECLARED,
pMEDICI+,BOOLC_8,0,26,104.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_8,100,28,131.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_8,0,26,105.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_8,100,26,125.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_8,0,28,99.0,3,RANDOM,
pMEDICI,BOOLC_8,100,27,118.0,3,RANDOM,
ACTS,BOOLC_9,0,11,274.0,2,,
PICT w SEEDS,BOOLC_9,0,33,17392.0,3,,
PICT,BOOLC_9,100,34,49444.0,3,,
ACTS w SEEDS,BOOLC_9,0,34,1868.0,3,,
ACTS,BOOLC_9,100,34,1866.0,3,,
pMEDICI+,BOOLC_9,0,35,45.0,3,AS_DECLARED,
pMEDICI,BOOLC_9,100,34,54.0,3,AS_DECLARED,
pMEDICI+,BOOLC_9,0,36,40.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_9,100,34,54.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_9,0,36,42.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_9,100,36,56.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_9,0,34,42.0,3,RANDOM,
pMEDICI,BOOLC_9,100,37,55.0,3,RANDOM,
ACTS,BOOLC_9,0,11,267.0,2,,
PICT w SEEDS,BOOLC_9,0,33,17177.0,3,,
PICT,BOOLC_9,100,34,40249.0,3,,
ACTS w SEEDS,BOOLC_9,0,34,1865.0,3,,
ACTS,BOOLC_9,100,34,1896.0,3,,
pMEDICI+,BOOLC_9,0,35,39.0,3,AS_DECLARED,
pMEDICI,BOOLC_9,100,35,55.0,3,AS_DECLARED,
pMEDICI+,BOOLC_9,0,36,41.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_9,100,36,53.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_9,0,36,43.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_9,100,37,56.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_9,0,35,44.0,3,RANDOM,
pMEDICI,BOOLC_9,100,34,54.0,3,RANDOM,
ACTS,BOOLC_9,0,11,266.0,2,,
PICT w SEEDS,BOOLC_9,0,33,19867.0,3,,
PICT,BOOLC_9,100,34,27448.0,3,,
ACTS w SEEDS,BOOLC_9,0,34,1875.0,3,,
ACTS,BOOLC_9,100,34,1857.0,3,,
pMEDICI+,BOOLC_9,0,39,46.0,3,AS_DECLARED,
pMEDICI,BOOLC_9,100,38,55.0,3,AS_DECLARED,
pMEDICI+,BOOLC_9,0,37,46.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_9,100,36,53.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_9,0,35,44.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_9,100,37,59.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_9,0,36,43.0,3,RANDOM,
pMEDICI,BOOLC_9,100,40,59.0,3,RANDOM,
ACTS,BOOLC_9,0,11,267.0,2,,
PICT w SEEDS,BOOLC_9,0,33,6311.0,3,,
PICT,BOOLC_9,100,34,43181.0,3,,
ACTS w SEEDS,BOOLC_9,0,34,1869.0,3,,
ACTS,BOOLC_9,100,34,1867.0,3,,
pMEDICI+,BOOLC_9,0,34,41.0,3,AS_DECLARED,
pMEDICI,BOOLC_9,100,34,55.0,3,AS_DECLARED,
pMEDICI+,BOOLC_9,0,36,47.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_9,100,38,55.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_9,0,33,38.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_9,100,38,59.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_9,0,35,40.0,3,RANDOM,
pMEDICI,BOOLC_9,100,36,51.0,3,RANDOM,
ACTS,BOOLC_9,0,11,265.0,2,,
PICT w SEEDS,BOOLC_9,0,33,9935.0,3,,
PICT,BOOLC_9,100,34,25761.0,3,,
ACTS w SEEDS,BOOLC_9,0,34,1871.0,3,,
ACTS,BOOLC_9,100,34,1902.0,3,,
pMEDICI+,BOOLC_9,0,36,47.0,3,AS_DECLARED,
pMEDICI,BOOLC_9,100,34,53.0,3,AS_DECLARED,
pMEDICI+,BOOLC_9,0,36,43.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_9,100,38,56.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_9,0,39,42.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_9,100,39,62.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_9,0,35,49.0,3,RANDOM,
pMEDICI,BOOLC_9,100,40,57.0,3,RANDOM,
ACTS,MCAC_0,0,182,195113.0,2,,
PICT w SEEDS,MCAC_0,0,0,-1.0,3,,
PICT,MCAC_0,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_0,0,0,-1.0,3,,
ACTS,MCAC_0,100,0,-1.0,3,,
pMEDICI+,MCAC_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_0,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_0,100,0,-1.0,3,RANDOM,
ACTS,MCAC_0,0,182,202877.0,2,,
PICT w SEEDS,MCAC_0,0,0,-1.0,3,,
PICT,MCAC_0,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_0,0,0,-1.0,3,,
ACTS,MCAC_0,100,0,-1.0,3,,
pMEDICI+,MCAC_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_0,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_0,100,0,-1.0,3,RANDOM,
ACTS,MCAC_0,0,182,204580.0,2,,
PICT w SEEDS,MCAC_0,0,0,-1.0,3,,
PICT,MCAC_0,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_0,0,0,-1.0,3,,
ACTS,MCAC_0,100,0,-1.0,3,,
pMEDICI+,MCAC_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_0,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_0,100,0,-1.0,3,RANDOM,
ACTS,MCAC_0,0,182,203726.0,2,,
PICT w SEEDS,MCAC_0,0,0,-1.0,3,,
PICT,MCAC_0,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_0,0,0,-1.0,3,,
ACTS,MCAC_0,100,0,-1.0,3,,
pMEDICI+,MCAC_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_0,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_0,100,0,-1.0,3,RANDOM,
ACTS,MCAC_0,0,182,204035.0,2,,
PICT w SEEDS,MCAC_0,0,0,-1.0,3,,
PICT,MCAC_0,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_0,0,0,-1.0,3,,
ACTS,MCAC_0,100,0,-1.0,3,,
pMEDICI+,MCAC_0,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_0,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_0,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_0,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_0,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_0,100,0,-1.0,3,RANDOM,
ACTS,MCAC_1,0,226,6509.0,2,,
PICT w SEEDS,MCAC_1,0,0,-1.0,3,,
PICT,MCAC_1,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_1,0,0,-1.0,3,,
ACTS,MCAC_1,100,0,-1.0,3,,
pMEDICI+,MCAC_1,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_1,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_1,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_1,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_1,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_1,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_1,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_1,100,0,-1.0,3,RANDOM,
ACTS,MCAC_1,0,226,6586.0,2,,
PICT w SEEDS,MCAC_1,0,0,-1.0,3,,
PICT,MCAC_1,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_1,0,0,-1.0,3,,
ACTS,MCAC_1,100,0,-1.0,3,,
pMEDICI+,MCAC_1,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_1,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_1,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_1,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_1,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_1,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_1,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_1,100,0,-1.0,3,RANDOM,
ACTS,MCAC_1,0,226,6613.0,2,,
PICT w SEEDS,MCAC_1,0,0,-1.0,3,,
PICT,MCAC_1,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_1,0,0,-1.0,3,,
ACTS,MCAC_1,100,0,-1.0,3,,
pMEDICI+,MCAC_1,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_1,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_1,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_1,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_1,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_1,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_1,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_1,100,0,-1.0,3,RANDOM,
ACTS,MCAC_1,0,226,6489.0,2,,
PICT w SEEDS,MCAC_1,0,0,-1.0,3,,
PICT,MCAC_1,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_1,0,0,-1.0,3,,
ACTS,MCAC_1,100,0,-1.0,3,,
pMEDICI+,MCAC_1,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_1,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_1,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_1,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_1,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_1,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_1,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_1,100,0,-1.0,3,RANDOM,
ACTS,MCAC_1,0,226,6613.0,2,,
PICT w SEEDS,MCAC_1,0,0,-1.0,3,,
PICT,MCAC_1,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_1,0,0,-1.0,3,,
ACTS,MCAC_1,100,0,-1.0,3,,
pMEDICI+,MCAC_1,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_1,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_1,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_1,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_1,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_1,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_1,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_1,100,0,-1.0,3,RANDOM,
ACTS,MCAC_2,0,74,4584.0,2,,
PICT w SEEDS,MCAC_2,0,0,-1.0,3,,
PICT,MCAC_2,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_2,0,146,69136.0,3,,
ACTS,MCAC_2,100,146,68335.0,3,,
pMEDICI+,MCAC_2,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_2,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_2,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_2,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_2,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_2,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_2,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_2,100,0,-1.0,3,RANDOM,
ACTS,MCAC_2,0,74,4236.0,2,,
PICT w SEEDS,MCAC_2,0,0,-1.0,3,,
PICT,MCAC_2,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_2,0,146,68239.0,3,,
ACTS,MCAC_2,100,146,68345.0,3,,
pMEDICI+,MCAC_2,0,0,-1.0,3,AS_DECLARED,
pMEDICI,MCAC_2,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,MCAC_2,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCAC_2,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCAC_2,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCAC_2,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCAC_2,0,0,-1.0,3,RANDOM,
pMEDICI,MCAC_2,100,0,-1.0,3,RANDOM,
ACTS,MCAC_2,0,74,4210.0,2,,
PICT w SEEDS,MCAC_2,0,0,-1.0,3,,
PICT,MCAC_2,100,0,-1.0,3,,
ACTS w SEEDS,MCAC_2,0,146,69106.0,3,,
ACTS,MCAC_2,100,146,68219.0,3,,
pMEDICI+,MCAC_2,0,0,-1.0,3,AS_DECLARED,
