Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
ACTS,UNIFORM_ALL_2,0,10,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_2,0,10,21.0,3,,
PICT,UNIFORM_ALL_2,100,10,22.0,3,,
ACTS w SEEDS,UNIFORM_ALL_2,0,26,1.0,3,,
ACTS,UNIFORM_ALL_2,100,26,1.0,3,,
pMEDICI+,UNIFORM_ALL_2,0,29,8.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_2,100,33,21.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_2,0,30,9.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_2,100,35,21.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_2,0,30,9.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_2,100,32,17.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_2,0,32,8.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_2,100,38,22.0,3,RANDOM,
ACTS,UNIFORM_ALL_2,0,10,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_2,0,10,21.0,3,,
PICT,UNIFORM_ALL_2,100,10,22.0,3,,
ACTS w SEEDS,UNIFORM_ALL_2,0,26,1.0,3,,
ACTS,UNIFORM_ALL_2,100,26,0.0,3,,
pMEDICI+,UNIFORM_ALL_2,0,30,8.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_2,100,32,17.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_2,0,29,8.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_2,100,34,20.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_2,0,30,7.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_2,100,34,19.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_2,0,29,8.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_2,100,36,19.0,3,RANDOM,
ACTS,UNIFORM_ALL_2,0,10,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_2,0,10,22.0,3,,
PICT,UNIFORM_ALL_2,100,10,21.0,3,,
ACTS w SEEDS,UNIFORM_ALL_2,0,26,1.0,3,,
ACTS,UNIFORM_ALL_2,100,26,1.0,3,,
pMEDICI+,UNIFORM_ALL_2,0,31,8.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_2,100,34,19.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_2,0,29,8.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_2,100,33,19.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_2,0,32,8.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_2,100,35,19.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_2,0,29,8.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_2,100,36,18.0,3,RANDOM,
ACTS,UNIFORM_ALL_3,0,163,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_3,0,163,38.0,3,,
PICT,UNIFORM_ALL_3,100,143,33.0,3,,
ACTS w SEEDS,UNIFORM_ALL_3,0,1853,48.0,3,,
ACTS,UNIFORM_ALL_3,100,1853,45.0,3,,
pMEDICI+,UNIFORM_ALL_3,0,2530,10044.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_3,100,2537,11437.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_3,0,2526,10166.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_3,100,2532,11481.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_3,0,2538,10153.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_3,100,2515,11529.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_3,0,2532,10231.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,100,2527,11641.0,3,RANDOM,
ACTS,UNIFORM_ALL_3,0,163,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_3,0,163,33.0,3,,
PICT,UNIFORM_ALL_3,100,143,30.0,3,,
ACTS w SEEDS,UNIFORM_ALL_3,0,1853,45.0,3,,
ACTS,UNIFORM_ALL_3,100,1853,46.0,3,,
pMEDICI+,UNIFORM_ALL_3,0,2534,10261.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_3,100,2541,11517.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_3,0,2521,10142.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_3,100,2530,11366.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_3,0,2512,10235.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_3,100,2534,11724.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_3,0,2541,10298.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,100,2535,11490.0,3,RANDOM,
ACTS,UNIFORM_ALL_3,0,163,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_3,0,163,34.0,3,,
PICT,UNIFORM_ALL_3,100,143,31.0,3,,
ACTS w SEEDS,UNIFORM_ALL_3,0,1853,44.0,3,,
ACTS,UNIFORM_ALL_3,100,1853,50.0,3,,
pMEDICI+,UNIFORM_ALL_3,0,2539,10262.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_3,100,2545,11652.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_3,0,2543,10382.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_3,100,2538,11246.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_3,0,2520,10027.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_3,100,2548,11164.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_3,0,2535,10128.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,100,2542,11321.0,3,RANDOM,
ACTS,UNIFORM_ALL_3,0,163,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_3,0,163,31.0,3,,
PICT,UNIFORM_ALL_3,100,143,27.0,3,,
ACTS w SEEDS,UNIFORM_ALL_3,0,1853,41.0,3,,
ACTS,UNIFORM_ALL_3,100,1853,41.0,3,,
pMEDICI+,UNIFORM_ALL_3,0,2520,10121.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_3,100,2550,11209.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_3,0,2535,10004.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_3,100,2534,11336.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_3,0,2512,9896.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_3,100,2522,11153.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_3,0,2519,10029.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,100,2551,11174.0,3,RANDOM,
ACTS,UNIFORM_ALL_3,0,163,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_3,0,163,30.0,3,,
PICT,UNIFORM_ALL_3,100,143,27.0,3,,
ACTS w SEEDS,UNIFORM_ALL_3,0,1853,41.0,3,,
ACTS,UNIFORM_ALL_3,100,1853,41.0,3,,
pMEDICI+,UNIFORM_ALL_3,0,2525,10011.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_3,100,2545,11046.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_3,0,2538,9948.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_3,100,2535,11033.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_3,0,2516,10107.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_3,100,2538,11019.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_3,0,2524,10030.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,100,2532,11290.0,3,RANDOM,
ACTS,UNIFORM_ALL_4,0,19,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_4,0,19,25.0,3,,
PICT,UNIFORM_ALL_4,100,18,18.0,3,,
ACTS w SEEDS,UNIFORM_ALL_4,0,73,1.0,3,,
ACTS,UNIFORM_ALL_4,100,73,0.0,3,,
pMEDICI+,UNIFORM_ALL_4,0,93,17.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_4,100,87,28.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_4,0,85,18.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_4,100,89,28.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_4,0,87,17.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_4,100,83,27.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_4,0,80,16.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_4,100,86,28.0,3,RANDOM,
ACTS,UNIFORM_ALL_4,0,19,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_4,0,19,19.0,3,,
PICT,UNIFORM_ALL_4,100,18,18.0,3,,
ACTS w SEEDS,UNIFORM_ALL_4,0,73,1.0,3,,
ACTS,UNIFORM_ALL_4,100,73,1.0,3,,
pMEDICI+,UNIFORM_ALL_4,0,86,18.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_4,100,87,27.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_4,0,84,18.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_4,100,86,27.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_4,0,84,18.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_4,100,86,28.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_4,0,83,17.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_4,100,83,26.0,3,RANDOM,
ACTS,UNIFORM_ALL_4,0,19,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_4,0,19,19.0,3,,
PICT,UNIFORM_ALL_4,100,18,18.0,3,,
ACTS w SEEDS,UNIFORM_ALL_4,0,73,0.0,3,,
ACTS,UNIFORM_ALL_4,100,73,1.0,3,,
pMEDICI+,UNIFORM_ALL_4,0,84,17.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_4,100,85,27.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_4,0,89,17.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_4,100,84,27.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_4,0,89,17.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_4,100,94,29.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_4,0,86,16.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_4,100,87,27.0,3,RANDOM,
ACTS,UNIFORM_ALL_4,0,19,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_4,0,19,19.0,3,,
PICT,UNIFORM_ALL_4,100,18,20.0,3,,
ACTS w SEEDS,UNIFORM_ALL_4,0,73,1.0,3,,
ACTS,UNIFORM_ALL_4,100,73,0.0,3,,
pMEDICI+,UNIFORM_ALL_4,0,83,17.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_4,100,88,27.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_4,0,83,17.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_4,100,87,27.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_4,0,90,17.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_4,100,87,27.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_4,0,80,17.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_4,100,83,27.0,3,RANDOM,
ACTS,UNIFORM_ALL_4,0,19,0.0,2,,
PICT w SEEDS,UNIFORM_ALL_4,0,19,19.0,3,,
PICT,UNIFORM_ALL_4,100,18,18.0,3,,
ACTS w SEEDS,UNIFORM_ALL_4,0,73,1.0,3,,
ACTS,UNIFORM_ALL_4,100,73,0.0,3,,
pMEDICI+,UNIFORM_ALL_4,0,82,18.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_4,100,91,28.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_4,0,84,17.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_4,100,86,26.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_4,0,85,18.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_4,100,85,28.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_4,0,81,17.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_4,100,85,28.0,3,RANDOM,
ACTS,UNIFORM_ALL_5,0,97,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_5,0,97,34.0,3,,
PICT,UNIFORM_ALL_5,100,111,36.0,3,,
ACTS w SEEDS,UNIFORM_ALL_5,0,1204,122.0,3,,
ACTS,UNIFORM_ALL_5,100,1204,122.0,3,,
pMEDICI+,UNIFORM_ALL_5,0,1601,15688.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_5,100,1606,17527.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_5,0,1603,15847.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_5,100,1600,17447.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_5,0,1600,15769.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_5,100,1602,17062.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_5,0,1598,15244.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_5,100,1609,17190.0,3,RANDOM,
ACTS,UNIFORM_ALL_5,0,97,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_5,0,97,33.0,3,,
PICT,UNIFORM_ALL_5,100,111,33.0,3,,
ACTS w SEEDS,UNIFORM_ALL_5,0,1204,119.0,3,,
ACTS,UNIFORM_ALL_5,100,1204,117.0,3,,
pMEDICI+,UNIFORM_ALL_5,0,1599,15658.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_5,100,1600,16948.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_5,0,1598,15589.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_5,100,1601,17001.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_5,0,1596,15274.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_5,100,1612,16837.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_5,0,1601,15679.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_5,100,1614,16802.0,3,RANDOM,
ACTS,UNIFORM_ALL_5,0,97,2.0,2,,
PICT w SEEDS,UNIFORM_ALL_5,0,97,31.0,3,,
PICT,UNIFORM_ALL_5,100,111,34.0,3,,
ACTS w SEEDS,UNIFORM_ALL_5,0,1204,119.0,3,,
ACTS,UNIFORM_ALL_5,100,1204,117.0,3,,
pMEDICI+,UNIFORM_ALL_5,0,1595,15368.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_5,100,1603,16820.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_5,0,1599,15426.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_5,100,1611,16973.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_5,0,1599,15404.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_5,100,1605,16995.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_5,0,1602,15562.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_5,100,1602,16969.0,3,RANDOM,
ACTS,UNIFORM_ALL_5,0,97,2.0,2,,
PICT w SEEDS,UNIFORM_ALL_5,0,97,33.0,3,,
PICT,UNIFORM_ALL_5,100,111,34.0,3,,
ACTS w SEEDS,UNIFORM_ALL_5,0,1204,120.0,3,,
ACTS,UNIFORM_ALL_5,100,1204,116.0,3,,
pMEDICI+,UNIFORM_ALL_5,0,1602,15372.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_5,100,1600,17177.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_5,0,1605,15592.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_5,100,1600,17308.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_5,0,1599,15511.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_5,100,1613,16829.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_5,0,1603,15505.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_5,100,1605,17069.0,3,RANDOM,
ACTS,UNIFORM_ALL_5,0,97,2.0,2,,
PICT w SEEDS,UNIFORM_ALL_5,0,97,31.0,3,,
PICT,UNIFORM_ALL_5,100,111,33.0,3,,
ACTS w SEEDS,UNIFORM_ALL_5,0,1204,121.0,3,,
ACTS,UNIFORM_ALL_5,100,1204,120.0,3,,
pMEDICI+,UNIFORM_ALL_5,0,1602,15450.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_5,100,1603,16968.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_5,0,1612,15562.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_5,100,1601,16977.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_5,0,1606,15512.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_5,100,1606,17091.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_5,0,1590,15557.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_5,100,1611,17162.0,3,RANDOM,
ACTS,UNIFORM_ALL_6,0,54,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_6,0,54,33.0,3,,
PICT,UNIFORM_ALL_6,100,62,28.0,3,,
ACTS w SEEDS,UNIFORM_ALL_6,0,467,47.0,3,,
ACTS,UNIFORM_ALL_6,100,467,47.0,3,,
pMEDICI+,UNIFORM_ALL_6,0,600,3360.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_6,100,614,3710.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_6,0,600,3304.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_6,100,610,3747.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_6,0,601,3370.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_6,100,605,3747.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_6,0,605,3281.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_6,100,603,3676.0,3,RANDOM,
ACTS,UNIFORM_ALL_6,0,54,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_6,0,54,30.0,3,,
PICT,UNIFORM_ALL_6,100,62,26.0,3,,
ACTS w SEEDS,UNIFORM_ALL_6,0,467,48.0,3,,
ACTS,UNIFORM_ALL_6,100,467,48.0,3,,
pMEDICI+,UNIFORM_ALL_6,0,599,3284.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_6,100,604,3695.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_6,0,603,3319.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_6,100,609,3689.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_6,0,602,3341.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_6,100,605,3682.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_6,0,594,3333.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_6,100,607,3683.0,3,RANDOM,
ACTS,UNIFORM_ALL_6,0,54,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_6,0,54,29.0,3,,
PICT,UNIFORM_ALL_6,100,62,26.0,3,,
ACTS w SEEDS,UNIFORM_ALL_6,0,467,47.0,3,,
ACTS,UNIFORM_ALL_6,100,467,48.0,3,,
pMEDICI+,UNIFORM_ALL_6,0,597,3314.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_6,100,600,3670.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_6,0,609,3284.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_6,100,606,3706.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_6,0,602,3305.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_6,100,610,3741.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_6,0,595,3316.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_6,100,603,3696.0,3,RANDOM,
ACTS,UNIFORM_ALL_6,0,54,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_6,0,54,28.0,3,,
PICT,UNIFORM_ALL_6,100,62,26.0,3,,
ACTS w SEEDS,UNIFORM_ALL_6,0,467,48.0,3,,
ACTS,UNIFORM_ALL_6,100,467,47.0,3,,
pMEDICI+,UNIFORM_ALL_6,0,601,3355.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_6,100,606,3721.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_6,0,607,3314.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_6,100,606,3701.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_6,0,599,3383.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_6,100,602,3764.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_6,0,596,3314.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_6,100,608,3742.0,3,RANDOM,
ACTS,UNIFORM_ALL_6,0,54,1.0,2,,
PICT w SEEDS,UNIFORM_ALL_6,0,54,29.0,3,,
PICT,UNIFORM_ALL_6,100,62,27.0,3,,
ACTS w SEEDS,UNIFORM_ALL_6,0,467,48.0,3,,
ACTS,UNIFORM_ALL_6,100,467,48.0,3,,
pMEDICI+,UNIFORM_ALL_6,0,603,3358.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_6,100,608,3751.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_6,0,600,3296.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_6,100,603,3724.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_6,0,601,3317.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_6,100,606,3677.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_6,0,607,3385.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_6,100,603,3740.0,3,RANDOM,
ACTS,UNIFORM_ALL_7,0,519,36.0,2,,
PICT w SEEDS,UNIFORM_ALL_7,0,519,124.0,3,,
PICT,UNIFORM_ALL_7,100,509,460.0,3,,
ACTS w SEEDS,UNIFORM_ALL_7,0,13384,9596.0,3,,
ACTS,UNIFORM_ALL_7,100,13384,9855.0,3,,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,RANDOM,
ACTS,UNIFORM_ALL_7,0,519,89.0,2,,
PICT w SEEDS,UNIFORM_ALL_7,0,519,703.0,3,,
PICT,UNIFORM_ALL_7,100,509,2236.0,3,,
ACTS w SEEDS,UNIFORM_ALL_7,0,13384,136484.0,3,,
ACTS,UNIFORM_ALL_7,100,13384,136283.0,3,,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,RANDOM,
ACTS,UNIFORM_ALL_7,0,519,85.0,2,,
PICT w SEEDS,UNIFORM_ALL_7,0,519,963.0,3,,
PICT,UNIFORM_ALL_7,100,509,3036.0,3,,
ACTS w SEEDS,UNIFORM_ALL_7,0,13384,158592.0,3,,
ACTS,UNIFORM_ALL_7,100,13384,265240.0,3,,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,RANDOM,
ACTS,UNIFORM_ALL_7,0,519,339.0,2,,
PICT w SEEDS,UNIFORM_ALL_7,0,519,3885.0,3,,
PICT,UNIFORM_ALL_7,100,509,8559.0,3,,
ACTS w SEEDS,UNIFORM_ALL_7,0,0,-1.0,3,,
ACTS,UNIFORM_ALL_7,100,0,-1.0,3,,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_7,100,0,-1.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_7,0,0,-1.0,3,IN_ORDER_SIZE_ASC,
