Generator,ModelName,PercentageOfOldTsKept,TSSize,TSTime,Strength,Ordering,
ACTS,BOOLC_1,100,29,78.0,3,,
pMEDICI+,BOOLC_1,0,37,50.0,3,AS_DECLARED,
pMEDICI,BOOLC_1,100,33,75.0,3,AS_DECLARED,
pMEDICI+,BOOLC_1,0,37,57.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_1,100,34,74.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_1,0,37,52.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_1,100,37,72.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_1,0,37,55.0,3,RANDOM,
pMEDICI,BOOLC_1,100,33,86.0,3,RANDOM,
pMEDICI,BOOLC_1,0,28,44.0,2,,
PICT w SEEDS,BOOLC_1,0,0,-1.0,3,,
PICT,BOOLC_1,100,0,-1.0,3,,
ACTS w SEEDS,BOOLC_1,0,29,68.0,3,,
ACTS,BOOLC_1,100,29,69.0,3,,
pMEDICI+,BOOLC_1,0,39,46.0,3,AS_DECLARED,
pMEDICI,BOOLC_1,100,34,73.0,3,AS_DECLARED,
pMEDICI+,BOOLC_1,0,40,56.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,BOOLC_1,100,36,76.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,BOOLC_1,0,40,58.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,BOOLC_1,100,35,73.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,BOOLC_1,0,39,57.0,3,RANDOM,
pMEDICI,BOOLC_1,100,34,80.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,0,21,21.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_3,0,21,12.0,3,,
PICT,UNIFORM_BOOLEAN_3,100,0,-1.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_3,0,28,7.0,3,,
ACTS,UNIFORM_BOOLEAN_3,100,28,4.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_3,0,40,59.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_3,100,40,61.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_3,0,38,54.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_3,100,38,59.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,38,65.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_3,100,40,55.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,40,57.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,100,40,65.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,0,20,18.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_3,0,20,9.0,3,,
PICT,UNIFORM_BOOLEAN_3,100,0,-1.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_3,0,28,7.0,3,,
ACTS,UNIFORM_BOOLEAN_3,100,28,5.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_3,0,39,54.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_3,100,37,58.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_3,0,40,58.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_3,100,38,61.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,40,56.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_3,100,39,60.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,39,61.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,100,39,74.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,0,19,21.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_3,0,19,10.0,3,,
PICT,UNIFORM_BOOLEAN_3,100,0,-1.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_3,0,28,4.0,3,,
ACTS,UNIFORM_BOOLEAN_3,100,28,4.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_3,0,39,72.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_3,100,44,80.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_3,0,39,69.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_3,100,38,75.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,38,54.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_3,100,40,65.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,38,58.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,100,38,60.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,0,18,18.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_3,0,18,9.0,3,,
PICT,UNIFORM_BOOLEAN_3,100,0,-1.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_3,0,28,6.0,3,,
ACTS,UNIFORM_BOOLEAN_3,100,28,4.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_3,0,36,59.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_3,100,41,63.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_3,0,34,50.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_3,100,40,81.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,35,49.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_3,100,41,61.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,36,49.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,100,38,78.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,0,21,21.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_3,0,21,12.0,3,,
PICT,UNIFORM_BOOLEAN_3,100,0,-1.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_3,0,28,5.0,3,,
ACTS,UNIFORM_BOOLEAN_3,100,28,6.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_3,0,41,57.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_3,100,41,80.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_3,0,38,58.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_3,100,40,63.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,38,59.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_3,100,39,77.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_3,0,38,57.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_3,100,41,63.0,3,RANDOM,
pMEDICI,MCA_7,0,139,39.0,2,,
PICT w SEEDS,MCA_7,0,139,14.0,3,,
PICT,MCA_7,100,0,-1.0,3,,
ACTS w SEEDS,MCA_7,0,924,7.0,3,,
ACTS,MCA_7,100,924,7.0,3,,
pMEDICI+,MCA_7,0,934,782.0,3,AS_DECLARED,
pMEDICI,MCA_7,100,936,1060.0,3,AS_DECLARED,
pMEDICI+,MCA_7,0,928,1004.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_7,100,926,1181.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_7,0,1031,852.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_7,100,1041,964.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_7,0,1021,768.0,3,RANDOM,
pMEDICI,MCA_7,100,1038,1154.0,3,RANDOM,
pMEDICI,MCA_7,0,141,31.0,2,,
PICT w SEEDS,MCA_7,0,141,16.0,3,,
PICT,MCA_7,100,0,-1.0,3,,
ACTS w SEEDS,MCA_7,0,924,7.0,3,,
ACTS,MCA_7,100,924,6.0,3,,
pMEDICI+,MCA_7,0,941,1179.0,3,AS_DECLARED,
pMEDICI,MCA_7,100,931,1021.0,3,AS_DECLARED,
pMEDICI+,MCA_7,0,932,891.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_7,100,927,1182.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_7,0,1030,872.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_7,100,1031,950.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_7,0,973,864.0,3,RANDOM,
pMEDICI,MCA_7,100,983,975.0,3,RANDOM,
pMEDICI,MCA_7,0,150,34.0,2,,
PICT w SEEDS,MCA_7,0,150,15.0,3,,
PICT,MCA_7,100,0,-1.0,3,,
ACTS w SEEDS,MCA_7,0,924,8.0,3,,
ACTS,MCA_7,100,924,6.0,3,,
pMEDICI+,MCA_7,0,936,815.0,3,AS_DECLARED,
pMEDICI,MCA_7,100,937,982.0,3,AS_DECLARED,
pMEDICI+,MCA_7,0,926,976.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_7,100,928,1139.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_7,0,1044,782.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_7,100,1028,859.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_7,0,1051,893.0,3,RANDOM,
pMEDICI,MCA_7,100,983,1017.0,3,RANDOM,
pMEDICI,MCA_7,0,134,39.0,2,,
PICT w SEEDS,MCA_7,0,134,13.0,3,,
PICT,MCA_7,100,0,-1.0,3,,
ACTS w SEEDS,MCA_7,0,924,3.0,3,,
ACTS,MCA_7,100,924,3.0,3,,
pMEDICI+,MCA_7,0,931,900.0,3,AS_DECLARED,
pMEDICI,MCA_7,100,941,1014.0,3,AS_DECLARED,
pMEDICI+,MCA_7,0,931,890.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_7,100,928,1392.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_7,0,1031,816.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_7,100,1007,844.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_7,0,944,778.0,3,RANDOM,
pMEDICI,MCA_7,100,956,1163.0,3,RANDOM,
pMEDICI,MCA_7,0,153,37.0,2,,
PICT w SEEDS,MCA_7,0,153,17.0,3,,
PICT,MCA_7,100,0,-1.0,3,,
ACTS w SEEDS,MCA_7,0,924,2.0,3,,
ACTS,MCA_7,100,924,2.0,3,,
pMEDICI+,MCA_7,0,931,828.0,3,AS_DECLARED,
pMEDICI,MCA_7,100,931,964.0,3,AS_DECLARED,
pMEDICI+,MCA_7,0,927,811.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_7,100,927,1322.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_7,0,1015,824.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_7,100,1014,808.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_7,0,1050,1138.0,3,RANDOM,
pMEDICI,MCA_7,100,936,1092.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,0,200,158.0,2,,
PICT w SEEDS,UNIFORM_ALL_3,0,200,27.0,3,,
PICT,UNIFORM_ALL_3,100,0,-1.0,3,,
ACTS w SEEDS,UNIFORM_ALL_3,0,1853,105.0,3,,
ACTS,UNIFORM_ALL_3,100,1853,108.0,3,,
pMEDICI+,UNIFORM_ALL_3,0,2514,44682.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_3,100,2523,48599.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_3,0,2505,43721.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_3,100,2536,32647.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_3,0,2522,37023.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_3,100,2528,34756.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_3,0,2513,44099.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,100,2528,44120.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,0,201,165.0,2,,
PICT w SEEDS,UNIFORM_ALL_3,0,201,25.0,3,,
PICT,UNIFORM_ALL_3,100,0,-1.0,3,,
ACTS w SEEDS,UNIFORM_ALL_3,0,1853,103.0,3,,
ACTS,UNIFORM_ALL_3,100,1853,105.0,3,,
pMEDICI+,UNIFORM_ALL_3,0,2516,41649.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_3,100,2538,47860.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_3,0,2522,42649.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_3,100,2516,46869.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_3,0,2524,40728.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_3,100,2530,40401.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_3,0,2516,43047.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,100,2543,45747.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,0,201,148.0,2,,
PICT w SEEDS,UNIFORM_ALL_3,0,201,28.0,3,,
PICT,UNIFORM_ALL_3,100,0,-1.0,3,,
ACTS w SEEDS,UNIFORM_ALL_3,0,1853,105.0,3,,
ACTS,UNIFORM_ALL_3,100,1853,107.0,3,,
pMEDICI+,UNIFORM_ALL_3,0,2517,29730.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_3,100,2516,42365.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_3,0,2505,40198.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_3,100,2538,47352.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_3,0,2532,35089.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_3,100,2513,43111.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_3,0,2530,36675.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,100,2520,43848.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,0,193,161.0,2,,
PICT w SEEDS,UNIFORM_ALL_3,0,193,24.0,3,,
PICT,UNIFORM_ALL_3,100,0,-1.0,3,,
ACTS w SEEDS,UNIFORM_ALL_3,0,1853,109.0,3,,
ACTS,UNIFORM_ALL_3,100,1853,78.0,3,,
pMEDICI+,UNIFORM_ALL_3,0,2530,30770.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_3,100,2531,45824.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_3,0,2520,43650.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_3,100,2519,38234.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_3,0,2521,47741.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_3,100,2513,41045.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_3,0,2526,39891.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,100,2523,41225.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,0,197,142.0,2,,
PICT w SEEDS,UNIFORM_ALL_3,0,197,26.0,3,,
PICT,UNIFORM_ALL_3,100,0,-1.0,3,,
ACTS w SEEDS,UNIFORM_ALL_3,0,1853,78.0,3,,
ACTS,UNIFORM_ALL_3,100,1853,107.0,3,,
pMEDICI+,UNIFORM_ALL_3,0,2520,40057.0,3,AS_DECLARED,
pMEDICI,UNIFORM_ALL_3,100,2532,42865.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_ALL_3,0,2540,38638.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_ALL_3,100,2525,44507.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_ALL_3,0,2530,31837.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_ALL_3,100,2523,35716.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_ALL_3,0,2540,32074.0,3,RANDOM,
pMEDICI,UNIFORM_ALL_3,100,2525,44372.0,3,RANDOM,
pMEDICI,MCAC_4,0,0,-1.0,2,,
pMEDICI,MCAC_4,0,0,-1.0,2,,
pMEDICI,MCAC_4,0,0,-1.0,2,,
pMEDICI,MCAC_4,0,0,-1.0,2,,
pMEDICI,MCAC_4,0,0,-1.0,2,,
pMEDICI,UNIFORM_ALL_8,0,0,-1.0,2,,
pMEDICI,UNIFORM_ALL_8,0,0,-1.0,2,,
pMEDICI,UNIFORM_ALL_8,0,0,-1.0,2,,
pMEDICI,UNIFORM_ALL_8,0,0,-1.0,2,,
pMEDICI,UNIFORM_ALL_8,0,0,-1.0,2,,
pMEDICI,MCAC_0,0,0,-1.0,2,,
pMEDICI,MCAC_0,0,0,-1.0,2,,
pMEDICI,MCAC_0,0,0,-1.0,2,,
pMEDICI,MCAC_0,0,0,-1.0,2,,
pMEDICI,MCAC_0,0,0,-1.0,2,,
pMEDICI,UNIFORM_ALL_7,0,0,-1.0,2,,
pMEDICI,UNIFORM_ALL_7,0,0,-1.0,2,,
pMEDICI,UNIFORM_ALL_7,0,0,-1.0,2,,
pMEDICI,UNIFORM_ALL_7,0,0,-1.0,2,,
pMEDICI,UNIFORM_ALL_7,0,0,-1.0,2,,
pMEDICI,UNIFORM_BOOLEAN_4,0,0,-1.0,2,,
pMEDICI,UNIFORM_BOOLEAN_4,0,0,-1.0,2,,
pMEDICI,UNIFORM_BOOLEAN_4,0,0,-1.0,2,,
pMEDICI,UNIFORM_BOOLEAN_4,0,0,-1.0,2,,
pMEDICI,UNIFORM_BOOLEAN_4,0,0,-1.0,2,,
pMEDICI,MCAC_2,0,0,-1.0,2,,
pMEDICI,MCAC_2,0,0,-1.0,2,,
pMEDICI,MCAC_2,0,0,-1.0,2,,
pMEDICI,MCAC_2,0,0,-1.0,2,,
pMEDICI,MCAC_2,0,0,-1.0,2,,
pMEDICI,UNIFORM_ALL_0,0,0,-1.0,2,,
pMEDICI,UNIFORM_ALL_0,0,0,-1.0,2,,
pMEDICI,UNIFORM_ALL_0,0,0,-1.0,2,,
pMEDICI,UNIFORM_ALL_0,0,0,-1.0,2,,
pMEDICI,UNIFORM_ALL_0,0,0,-1.0,2,,
pMEDICI,BOOLC_4,0,0,-1.0,2,,
pMEDICI,BOOLC_4,0,0,-1.0,2,,
pMEDICI,BOOLC_4,0,0,-1.0,2,,
pMEDICI,BOOLC_4,0,0,-1.0,2,,
pMEDICI,BOOLC_4,0,0,-1.0,2,,
pMEDICI,UNIFORM_BOOLEAN_9,0,0,-1.0,2,,
pMEDICI,UNIFORM_BOOLEAN_9,0,0,-1.0,2,,
pMEDICI,UNIFORM_BOOLEAN_9,0,0,-1.0,2,,
pMEDICI,UNIFORM_BOOLEAN_9,0,15,53481.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_9,0,15,9.0,3,,
PICT,UNIFORM_BOOLEAN_9,100,0,-1.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_9,0,23,1.0,3,,
ACTS,UNIFORM_BOOLEAN_9,100,23,1.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_9,0,0,-1.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_9,100,29,5279.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_9,0,27,287704.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_9,100,33,2312.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_9,0,29,53215.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_9,100,28,672.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_9,0,29,65610.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_9,100,28,386.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_9,0,14,259.0,2,,
PICT w SEEDS,UNIFORM_BOOLEAN_9,0,14,8.0,3,,
PICT,UNIFORM_BOOLEAN_9,100,0,-1.0,3,,
ACTS w SEEDS,UNIFORM_BOOLEAN_9,0,23,0.0,3,,
ACTS,UNIFORM_BOOLEAN_9,100,23,1.0,3,,
pMEDICI+,UNIFORM_BOOLEAN_9,0,26,8706.0,3,AS_DECLARED,
pMEDICI,UNIFORM_BOOLEAN_9,100,30,10098.0,3,AS_DECLARED,
pMEDICI+,UNIFORM_BOOLEAN_9,0,27,99171.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,UNIFORM_BOOLEAN_9,100,27,3013.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,UNIFORM_BOOLEAN_9,0,27,88486.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,UNIFORM_BOOLEAN_9,100,28,2388.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,UNIFORM_BOOLEAN_9,0,26,107787.0,3,RANDOM,
pMEDICI,UNIFORM_BOOLEAN_9,100,29,767.0,3,RANDOM,
pMEDICI,MCA_9,0,281,1011.0,2,,
PICT w SEEDS,MCA_9,0,281,31.0,3,,
PICT,MCA_9,100,0,-1.0,3,,
ACTS w SEEDS,MCA_9,0,2709,42.0,3,,
ACTS,MCA_9,100,2709,53.0,3,,
pMEDICI+,MCA_9,0,3528,41116.0,3,AS_DECLARED,
pMEDICI,MCA_9,100,3497,37829.0,3,AS_DECLARED,
pMEDICI+,MCA_9,0,3263,121648.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_9,100,3263,46004.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_9,0,3970,31024.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_9,100,3930,24062.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_9,0,3320,27450.0,3,RANDOM,
pMEDICI,MCA_9,100,3791,33935.0,3,RANDOM,
pMEDICI,MCA_9,0,270,168.0,2,,
PICT w SEEDS,MCA_9,0,270,31.0,3,,
PICT,MCA_9,100,0,-1.0,3,,
ACTS w SEEDS,MCA_9,0,2709,43.0,3,,
ACTS,MCA_9,100,2709,43.0,3,,
pMEDICI+,MCA_9,0,3506,29701.0,3,AS_DECLARED,
pMEDICI,MCA_9,100,3517,33041.0,3,AS_DECLARED,
pMEDICI+,MCA_9,0,3259,39246.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_9,100,3268,35721.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_9,0,3976,29358.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_9,100,3977,28403.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_9,0,3689,28381.0,3,RANDOM,
pMEDICI,MCA_9,100,3548,39899.0,3,RANDOM,
pMEDICI,MCA_9,0,290,161.0,2,,
PICT w SEEDS,MCA_9,0,290,32.0,3,,
PICT,MCA_9,100,0,-1.0,3,,
ACTS w SEEDS,MCA_9,0,2709,34.0,3,,
ACTS,MCA_9,100,2709,42.0,3,,
pMEDICI+,MCA_9,0,3493,30769.0,3,AS_DECLARED,
pMEDICI,MCA_9,100,3505,33657.0,3,AS_DECLARED,
pMEDICI+,MCA_9,0,3275,33668.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_9,100,3263,44865.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_9,0,4017,32354.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_9,100,3950,33981.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_9,0,3506,33889.0,3,RANDOM,
pMEDICI,MCA_9,100,3344,36640.0,3,RANDOM,
pMEDICI,MCA_9,0,275,147.0,2,,
PICT w SEEDS,MCA_9,0,275,31.0,3,,
PICT,MCA_9,100,0,-1.0,3,,
ACTS w SEEDS,MCA_9,0,2709,43.0,3,,
ACTS,MCA_9,100,2709,33.0,3,,
pMEDICI+,MCA_9,0,3523,30175.0,3,AS_DECLARED,
pMEDICI,MCA_9,100,3502,33777.0,3,AS_DECLARED,
pMEDICI+,MCA_9,0,3243,36869.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_9,100,3268,44162.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_9,0,3998,31941.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_9,100,3967,27205.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_9,0,3576,30090.0,3,RANDOM,
pMEDICI,MCA_9,100,3708,37905.0,3,RANDOM,
pMEDICI,MCA_9,0,272,143.0,2,,
PICT w SEEDS,MCA_9,0,272,31.0,3,,
PICT,MCA_9,100,0,-1.0,3,,
ACTS w SEEDS,MCA_9,0,2709,42.0,3,,
ACTS,MCA_9,100,2709,43.0,3,,
pMEDICI+,MCA_9,0,3493,22406.0,3,AS_DECLARED,
pMEDICI,MCA_9,100,3535,35764.0,3,AS_DECLARED,
pMEDICI+,MCA_9,0,3267,34664.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_9,100,3254,38830.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_9,0,3997,30896.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_9,100,3947,31790.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_9,0,3598,26711.0,3,RANDOM,
pMEDICI,MCA_9,100,3567,31888.0,3,RANDOM,
pMEDICI,MCA_4,0,114,53.0,2,,
PICT w SEEDS,MCA_4,0,114,17.0,3,,
PICT,MCA_4,100,0,-1.0,3,,
ACTS w SEEDS,MCA_4,0,854,18.0,3,,
ACTS,MCA_4,100,854,19.0,3,,
pMEDICI+,MCA_4,0,1091,3637.0,3,AS_DECLARED,
pMEDICI,MCA_4,100,1077,4856.0,3,AS_DECLARED,
pMEDICI+,MCA_4,0,946,3377.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_4,100,948,4271.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_4,0,1231,3314.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_4,100,1217,3480.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_4,0,1105,4302.0,3,RANDOM,
pMEDICI,MCA_4,100,1098,3630.0,3,RANDOM,
pMEDICI,MCA_4,0,136,60.0,2,,
PICT w SEEDS,MCA_4,0,136,19.0,3,,
PICT,MCA_4,100,0,-1.0,3,,
ACTS w SEEDS,MCA_4,0,854,15.0,3,,
ACTS,MCA_4,100,854,19.0,3,,
pMEDICI+,MCA_4,0,1074,3656.0,3,AS_DECLARED,
pMEDICI,MCA_4,100,1078,4656.0,3,AS_DECLARED,
pMEDICI+,MCA_4,0,952,4679.0,3,IN_ORDER_SIZE_DESC,
pMEDICI,MCA_4,100,944,4534.0,3,IN_ORDER_SIZE_DESC,
pMEDICI+,MCA_4,0,1225,3209.0,3,IN_ORDER_SIZE_ASC,
pMEDICI,MCA_4,100,1236,3558.0,3,IN_ORDER_SIZE_ASC,
pMEDICI+,MCA_4,0,1100,3067.0,3,RANDOM,
pMEDICI,MCA_4,100,1145,4512.0,3,RANDOM,
